"computer_id","user_id","mac_address","ip_address"
"4943","14915","f8:8d:94:df:36:7b","73.47.63.99"
"4944","14916","91:51:d5:7f:ec:9b","112.34.72.60"
"4945","14917","7a:f4:fb:45:f9:a2","221.151.94.69"
"4946","14918","f1:c7:67:68:fe:02","209.105.213.106"
"4947","14919","ac:bf:ed:e8:f5:6d","147.181.116.143"
"4948","14920","1d:33:4e:64:2c:08","158.88.174.153"
"4949","14921","e5:96:a0:af:f2:94","65.42.158.122"
"4950","14922","60:69:1e:de:5f:13","3.127.16.201"
"4951","14923","71:59:03:dc:29:86","87.137.170.206"
"4952","14924","12:ac:83:9e:f9:15","154.192.51.156"
"4953","14925","56:1e:64:ef:4c:1c","188.103.129.128"
"4954","14926","15:a3:53:c0:b8:15","117.196.54.248"
"4955","14927","12:ac:ec:b3:82:c3","20.2.171.45"
"4956","14928","d3:0f:20:75:e9:dd","129.153.30.182"
"4957","14929","55:6b:8f:a3:fe:a7","66.220.181.45"
"4958","14930","da:e1:f0:35:87:78","191.136.104.57"
"4959","14931","46:14:03:7a:0b:5b","128.181.62.5"
"4960","14932","5b:c5:24:c9:3d:c1","172.105.222.35"
"4961","14933","46:93:ce:d9:d6:e0","150.167.69.212"
"4962","14934","7d:cc:7d:1a:89:84","114.9.150.183"
"4963","14935","10:c3:5b:99:cf:0f","210.185.71.163"
"4964","14936","f4:09:ac:b1:24:f0","118.94.226.170"
"4965","14937","23:75:87:96:0e:1d","37.99.248.56"
"4966","14938","46:59:ed:5c:ce:97","202.180.108.216"
"4967","14939","0f:52:51:dd:51:b5","12.21.133.37"
"4968","14940","f2:5a:b6:70:4f:ba","90.32.52.20"
"4969","14941","21:c3:cd:af:cf:af","140.119.163.55"
"4970","14942","a2:8b:c3:4b:e4:36","155.120.69.32"
"4971","14943","39:38:b2:23:c2:a8","79.73.14.48"
"4972","14944","a0:2e:58:e2:94:57","167.249.119.112"
"4973","14945","6c:3e:3e:da:a5:ad","10.227.127.248"
"4974","14946","ae:06:2b:94:6d:ef","64.131.63.146"
"4975","14947","a5:ab:47:eb:8a:e9","121.69.122.90"
"4976","14948","3c:03:b2:8d:4c:5e","206.167.124.85"
"4977","14949","b2:4b:0c:1d:70:2d","71.163.86.187"
"4978","14950","33:31:57:97:31:a9","139.189.19.55"
"4979","14951","aa:e3:f9:90:c9:7a","77.15.122.222"
"4980","14952","8f:19:b5:cd:69:e2","180.223.205.97"
"4981","14953","17:81:b4:98:14:76","12.217.153.232"
"4982","14954","4c:7c:1c:ca:48:20","168.237.198.100"
"4983","14955","dd:94:64:42:12:57","151.237.127.4"
"4984","14956","70:6c:c4:d4:da:67","137.62.19.37"
"4985","14957","47:b9:a4:26:ff:b7","162.67.148.121"
"4986","14958","a9:63:e1:24:a9:8c","196.222.165.204"
"4987","14959","be:e1:36:6f:4e:e1","146.190.211.149"
"4988","14960","be:ea:b4:bd:44:ad","88.174.143.102"
"4989","14961","20:1b:5e:f2:9f:f9","36.111.50.35"
"4990","14962","9f:92:7f:3d:98:a7","77.33.134.114"
"4991","14963","2d:c9:7a:a8:56:28","10.100.94.53"
"4992","14964","b8:04:2b:d0:c3:43","184.219.26.199"
"4993","14965","4d:e1:bb:76:0e:2f","129.87.105.164"
"4994","14966","a1:a0:2c:49:4c:f7","85.15.15.89"
"4995","14967","82:41:73:6e:b4:93","35.206.108.189"
"4996","14968","b9:c7:9b:b0:37:f1","179.62.77.83"
"4997","14969","39:7f:ec:f6:0e:a7","142.134.96.21"
"4998","14970","6b:36:4b:50:85:34","197.12.152.249"
"4999","14971","91:4d:12:fb:c1:83","60.227.4.48"
"5000","14972","f0:fc:14:3b:54:21","151.66.229.211"
"5001","14973","14:7d:14:74:15:80","211.10.91.174"
"5002","14974","29:3b:20:49:40:14","186.150.202.126"
"5003","14975","a9:10:9c:d0:ba:b6","152.199.42.179"
"5004","14976","ed:ed:b0:ec:88:02","17.227.134.127"
"5005","14977","87:8a:57:a1:d1:64","137.165.241.209"
"5006","14978","59:ac:71:4e:5f:0c","129.163.27.91"
"5007","14979","75:5d:12:d9:78:32","27.154.118.27"
"5008","14980","3e:0e:9b:ca:01:a2","68.175.233.99"
"5009","14981","f8:0f:2e:f1:aa:a8","104.233.238.114"
"5010","14982","81:b0:67:44:08:20","134.236.178.168"
"5011","14983","ae:5f:13:49:1f:a2","106.173.155.152"
"5012","14984","c5:4f:d1:81:fe:13","94.152.218.36"
"5013","14985","43:e7:d8:42:2b:0a","13.141.220.139"
"5014","14986","b9:b3:1c:3e:33:77","99.37.7.226"
"5015","14987","6d:59:20:9f:84:97","223.5.28.117"
"5016","14988","68:34:6e:4c:b5:a3","8.247.244.77"
"5017","14989","c5:77:e3:b7:c6:89","29.244.177.38"
"5018","14990","86:61:c9:c0:3a:40","130.26.90.124"
"5019","14991","12:f5:71:36:5f:db","95.74.245.53"
"5020","14992","80:72:7a:46:c5:cb","69.75.193.137"
"5021","14993","b7:cd:2b:54:c8:81","56.44.13.231"
"5022","14994","09:ef:10:89:20:44","201.40.104.97"
"5023","14995","ad:cf:7d:38:9f:a6","205.53.97.104"
"5024","14996","d6:0a:87:30:e4:07","140.27.98.123"
"5025","14997","9b:af:25:b0:8c:c1","110.39.138.199"
"5026","14998","63:31:5e:7c:ae:c7","172.27.175.250"
"5027","14999","37:bf:52:9f:f2:ae","40.254.46.82"
"5028","15000","a0:1d:4d:55:34:a4","101.210.189.191"
"5029","15001","0b:83:43:4c:8c:80","216.72.6.37"
"5030","15002","cf:5d:3a:ce:f3:01","42.51.203.45"
"5031","15003","06:34:b9:f6:01:ae","50.208.117.2"
"5032","15004","95:ef:aa:69:54:31","19.109.81.226"
"5033","15005","33:9b:e0:61:0f:4e","174.251.213.126"
"5034","15006","c6:55:15:92:e8:5d","147.127.193.106"
"5035","15007","a7:ae:e1:7c:8b:32","59.68.73.138"
"5036","15008","4f:35:e1:a2:c7:3f","162.33.58.75"
"5037","15009","bc:0f:cc:54:ad:31","60.147.85.117"
"5038","15010","3d:3d:d2:a8:83:64","188.199.124.107"
"5039","15011","88:e1:f1:b3:80:ef","14.172.110.103"
"5040","15012","d8:d7:41:5d:c1:de","189.71.195.166"
"5041","15013","53:1f:68:3b:2a:90","155.124.102.219"
"5042","15014","e7:25:22:39:21:55","118.146.211.93"
"5043","15015","7e:d8:31:1d:58:c7","59.111.102.205"
"5044","15016","97:6e:3f:1c:08:f9","140.131.36.81"
"5045","15017","a3:20:91:74:7b:6f","36.46.176.23"
"5046","15018","8a:13:dd:1a:bc:5c","3.113.105.141"
"5047","15019","b8:e1:38:e9:cd:5c","80.155.43.235"
"5048","15020","78:cf:dc:2d:28:b2","74.43.250.236"
"5049","15021","64:bf:c8:ee:eb:76","96.176.167.62"
"5050","15022","79:4e:69:a8:72:d1","82.228.88.196"
"5051","15023","c8:a6:92:44:91:25","73.104.170.212"
"5052","15024","de:64:be:9e:9a:ce","71.92.174.150"
"5053","15025","26:cd:30:6b:f8:a4","190.211.214.125"
"5054","15026","9a:be:2b:c0:8e:13","57.179.144.145"
"5055","15027","6c:42:4c:fc:f5:38","78.240.62.12"
"5056","15028","d2:04:b4:a8:1e:fb","51.227.125.220"
"5057","15029","7c:82:9b:e0:95:5f","98.169.169.77"
"5058","15030","20:81:5e:3b:15:7a","8.141.67.4"
"5059","15031","ac:23:00:74:07:bc","186.60.2.118"
"5060","15032","d1:1e:a6:2c:c1:8b","79.15.120.17"
"5061","15033","ac:ed:9c:ad:8f:1e","27.8.59.69"
"5062","15034","ad:fb:87:5e:ba:c6","34.152.46.56"
"5063","15035","4c:07:65:0a:35:54","208.169.64.191"
"5064","15036","7d:f2:90:60:bf:8d","49.138.101.16"
"5065","15037","3d:86:dd:5e:4f:19","29.239.208.251"
"5066","15038","43:fe:2e:08:94:18","222.144.138.69"
"5067","15039","10:66:63:44:f6:f3","12.211.229.65"
"5068","15040","8f:36:11:af:a8:27","56.46.215.167"
"5069","15041","55:31:95:7f:f5:96","123.160.65.22"
"5070","15042","b5:7e:15:be:2f:92","29.0.247.59"
"5071","15043","9c:21:40:6e:ad:2a","177.35.229.128"
"5072","15044","6e:dd:f3:7d:44:1d","172.92.149.246"
"5073","15045","63:6e:52:eb:f4:65","159.175.175.187"
"5074","15046","49:b4:5b:f7:2a:98","152.10.19.227"
"5075","15047","0e:19:02:55:e1:f3","58.42.254.172"
"5076","15048","6c:0d:66:48:cb:b3","163.141.71.91"
"5077","15049","c1:4e:dc:d2:ed:e5","147.10.89.139"
"5078","15050","ae:80:8b:c2:ad:0f","44.7.109.253"
"5079","15051","c8:b8:17:0e:bd:27","165.225.22.233"
"5080","15052","db:85:e2:a0:b6:df","89.210.147.157"
"5081","15053","a2:4b:a4:81:35:fa","130.93.123.116"
"5082","15054","a0:36:e1:51:77:a3","63.21.79.158"
"5083","15055","c5:9e:70:00:b7:1a","212.170.3.253"
"5084","15056","28:fc:cd:32:52:94","167.160.85.106"
"5085","15057","81:c7:d2:d6:6b:f5","14.122.189.225"
"5086","15058","d4:b9:42:1a:19:16","54.203.91.43"
"5087","15059","da:dc:1e:c7:da:4c","172.206.224.238"
"5088","15060","af:b5:f4:bb:3c:f8","39.138.201.25"
"5089","15061","ac:2e:4f:aa:63:57","63.78.210.221"
"5090","15062","c5:a2:df:6b:8b:5d","12.125.254.19"
"5091","15063","eb:d8:99:c5:b7:83","142.202.240.135"
"5092","15064","3c:f7:bc:99:1b:e7","57.240.153.56"
"5093","15065","c4:0a:19:f2:66:a5","109.154.186.160"
"5094","15066","cc:e7:b9:e6:1c:5d","145.246.183.56"
"5095","15067","b8:70:a7:67:f1:1c","25.105.86.233"
"5096","15068","99:3b:1c:2e:01:8a","139.183.160.114"
"5097","15069","b3:8f:e8:42:c6:0a","172.184.105.71"
"5098","15070","19:5c:5d:05:da:f4","187.123.31.1"
"5099","15071","54:3d:db:83:d9:4c","39.145.194.209"
"5100","15072","d7:3f:06:77:38:54","114.94.15.125"
"5101","15073","88:41:cf:a8:22:28","51.12.80.149"
"5102","15074","c2:8c:19:06:c1:a5","158.174.238.15"
"5103","15075","0d:80:bf:a7:86:75","114.91.88.174"
"5104","15076","51:c8:e9:eb:27:1f","46.30.36.22"
"5105","15077","31:94:ee:5e:12:5e","32.178.212.167"
"5106","15078","e5:9d:42:5c:98:8b","187.24.48.93"
"5107","15079","59:03:a6:f2:4b:67","113.229.159.177"
"5108","15080","d2:24:c5:c9:88:18","208.14.39.154"
"5109","15081","bc:45:20:5c:68:37","129.139.58.21"
"5110","15082","37:be:2a:8f:72:d2","215.175.96.51"
"5111","15083","11:2f:eb:ca:e0:28","54.181.225.51"
"5112","15084","94:ea:2b:76:5b:88","188.119.110.125"
"5113","15085","42:27:b2:b5:cd:aa","85.238.185.33"
"5114","15086","f9:67:15:f9:ca:43","6.215.93.80"
"5115","15087","9d:81:85:48:be:b4","210.168.233.6"
"5116","15088","9b:59:bf:c9:a1:c0","101.193.201.108"
"5117","15089","64:61:99:ed:e2:b4","170.21.71.108"
"5118","15090","9a:e6:7d:ec:45:c7","84.233.252.187"
"5119","15091","56:09:d3:f8:24:3d","75.22.116.200"
"5120","15092","58:7f:c4:33:4e:f9","186.2.89.63"
"5121","15093","27:f9:55:60:89:1a","76.73.83.98"
"5122","15094","78:c4:49:fd:89:ef","126.117.58.55"
"5123","15095","c3:1b:d2:72:a6:25","180.138.140.232"
"5124","15096","b9:b5:d0:10:25:fa","195.20.121.124"
"5125","15097","14:b4:af:1b:e4:a2","18.161.192.248"
"5126","15098","7f:c8:ba:9a:b8:55","188.145.89.166"
"5127","15099","39:0d:ca:67:b9:60","128.27.81.138"
"5128","15100","fc:87:32:45:69:72","164.127.155.164"
"5129","15101","22:6e:e5:95:2a:33","79.195.167.41"
"5130","15102","c8:28:d4:1f:cb:1f","27.124.198.159"
"5131","15103","f1:7b:34:52:a7:d5","63.10.14.160"
"5132","15104","60:c5:22:99:33:62","7.148.111.36"
"5133","15105","ae:1d:53:65:ef:28","194.6.3.70"
"5134","15106","26:c2:0e:d4:06:3c","31.19.175.114"
"5135","15107","b7:2b:a3:1f:1f:83","74.24.123.84"
"5136","15108","5a:5d:3c:00:ab:19","28.11.165.44"
"5137","15109","c4:5f:72:d9:b7:8c","184.137.110.78"
"5138","15110","73:e6:db:06:20:9f","182.150.33.38"
"5139","15111","ac:d0:86:eb:54:ca","205.215.163.212"
"5140","15112","55:af:60:ed:51:2e","122.29.221.216"
"5141","15113","82:1e:7f:b0:14:79","65.254.43.109"
"5142","15114","bc:01:ec:c1:d2:2a","30.99.135.81"
"5143","15115","94:72:eb:77:18:aa","59.62.195.124"
"5144","15116","6c:4d:8e:bf:ca:6e","81.174.101.164"
"5145","15117","a3:07:60:99:5d:3e","41.235.215.113"
"5146","15118","52:8b:45:90:2e:88","2.249.11.204"
"5147","15119","9f:90:ef:a4:46:3d","5.119.209.118"
"5148","15120","36:b3:de:36:d9:33","56.220.229.38"
"5149","15121","c7:49:94:6e:b1:f8","175.0.237.39"
"5150","15122","8e:4b:e6:14:94:3e","75.69.173.31"
"5151","15123","8c:16:e7:9c:95:44","87.191.41.101"
"5152","15124","64:87:08:7d:04:aa","8.136.64.180"
"5153","15125","60:8e:c7:d2:74:8a","30.250.3.10"
"5154","15126","9a:16:de:59:a4:79","145.45.26.99"
"5155","15127","c7:e3:e9:00:61:0b","40.238.252.83"
"5156","15128","1b:a0:81:ed:d6:9a","115.9.135.119"
"5157","15129","c9:56:c9:29:d8:71","8.192.246.183"
"5158","15130","7a:65:11:5e:da:77","172.142.248.56"
"5159","15131","50:7b:ce:3e:d5:6e","171.137.153.230"
"5160","15132","33:88:40:93:49:d0","167.185.98.107"
"5161","15133","cf:1d:da:8d:63:45","151.117.156.48"
"5162","15134","66:2c:18:81:8d:5e","6.90.151.224"
"5163","15135","71:6e:c2:84:6d:ef","87.146.240.93"
"5164","15136","f4:8d:3d:8a:97:3c","68.25.20.201"
"5165","15137","36:bd:c2:cb:7e:9d","84.180.68.226"
"5166","15138","3e:da:ed:d5:eb:8e","209.114.26.159"
"5167","15139","31:fc:29:80:8a:73","189.136.106.168"
"5168","15140","75:dc:1e:8a:b5:7d","221.22.142.36"
"5169","15141","30:65:12:e0:6e:09","52.106.30.75"
"5170","15142","e0:d3:9a:e2:ea:b5","199.93.81.136"
"5171","15143","c4:6e:a1:28:9a:ea","210.21.59.214"
"5172","15144","31:99:09:ce:69:71","157.225.81.210"
"5173","15145","7e:ca:85:c7:d8:3f","209.234.96.87"
"5174","15146","7b:2c:2d:07:08:71","124.111.255.162"
"5175","15147","4d:1e:16:a8:90:71","122.45.196.12"
"5176","15148","4b:f1:28:de:ff:ea","6.15.18.81"
"5177","15149","3f:4c:38:4a:42:1f","65.170.88.4"
"5178","15150","8e:36:43:4f:e6:ed","72.202.212.14"
"5179","15151","24:fe:05:11:a2:71","81.93.222.18"
"5180","15152","f9:f4:07:76:5f:fe","86.140.5.187"
"5181","15153","be:9d:33:ae:d3:07","62.59.147.109"
"5182","15154","b8:8b:27:50:fc:f8","49.119.50.167"
"5183","15155","d6:06:ed:3d:84:ab","104.186.203.47"
"5184","15156","2e:18:63:25:2f:4b","58.66.115.87"
"5185","15157","c6:45:31:20:25:f9","71.159.2.227"
"5186","15158","ab:12:9e:c3:51:11","161.14.156.190"
"5187","15159","2d:30:d8:53:2f:8e","83.0.196.121"
"5188","15160","e7:3a:54:07:2f:34","15.141.81.141"
"5189","15161","16:85:59:d9:f4:89","79.159.238.68"
"5190","15162","26:66:81:b6:d8:5b","3.73.19.11"
"5191","15163","ad:94:d5:27:1a:b2","62.10.250.184"
"5192","15164","5b:5d:fe:90:1c:23","116.131.218.119"
"5193","15165","9e:b6:49:39:80:0d","190.240.150.160"
"5194","15166","f3:c9:80:cc:9b:c1","153.170.169.184"
"5195","15167","cd:71:da:6f:09:4b","99.170.190.40"
"5196","15168","a4:85:4f:87:2d:40","168.27.65.198"
"5197","15169","c8:bd:49:9e:4d:7d","3.229.241.40"
"5198","15170","c2:75:19:b2:7b:58","50.2.87.156"
"5199","15171","c5:83:df:f4:a3:17","208.16.161.165"
"5200","15172","5f:32:8f:9b:73:bd","161.168.214.43"
"5201","15173","dd:13:cf:65:ee:fb","206.35.208.118"
"5202","15174","54:6d:5f:94:89:b6","8.132.184.119"
"5203","15175","67:c8:4b:ef:91:f9","135.241.40.109"
"5204","15176","5d:af:74:68:3f:6d","7.49.224.149"
"5205","15177","17:44:49:9c:73:00","186.20.97.231"
"5206","15178","8a:cf:f4:b6:68:0c","149.103.100.8"
"5207","15179","04:37:30:42:e2:85","195.190.36.34"
"5208","15180","56:32:7f:61:78:23","22.64.103.214"
"5209","15181","4c:62:5c:6d:1f:51","142.235.115.103"
"5210","15182","9e:1e:9e:c5:10:1c","78.109.54.88"
"5211","15183","55:56:c4:bc:8b:c0","7.231.188.181"
"5212","15184","5c:19:55:bb:2b:03","68.190.43.42"
"5213","15185","bc:7c:c5:9f:fc:5a","4.70.78.85"
"5214","15186","b6:75:15:cb:3c:52","138.146.250.164"
"5215","15187","58:c8:0a:65:db:9b","21.189.229.130"
"5216","15188","8b:14:7e:fe:dc:9a","25.227.41.47"
"5217","15189","10:c0:94:6b:b0:fc","40.222.174.65"
"5218","15190","d9:33:e9:9e:66:87","140.4.44.139"
"5219","15191","4a:b3:20:97:25:fe","58.167.162.74"
"5220","15192","eb:d1:c7:72:f0:61","58.205.171.47"
"5221","15193","ee:42:18:21:12:0d","91.171.57.69"
"5222","15194","c0:9e:92:81:d9:a8","208.3.22.22"
"5223","15195","7b:02:e8:6a:8d:5a","92.123.88.141"
"5224","15196","23:85:cb:40:75:a0","10.214.83.168"
"5225","15197","98:d9:df:7b:9a:77","78.51.106.126"
"5226","15198","4c:53:ff:98:75:cd","71.140.127.172"
"5227","15199","37:b2:af:6e:ae:3f","46.49.229.113"
"5228","15200","1b:4b:8f:ff:b9:46","108.238.208.203"
"5229","15201","78:86:de:bf:69:e9","20.162.47.127"
"5230","15202","73:75:eb:31:b4:f0","175.142.194.31"
"5231","15203","02:87:2a:92:bf:8e","198.144.177.249"
"5232","15204","c7:b6:9a:c0:d0:7e","42.8.200.96"
"5233","15205","a4:74:48:02:bb:24","166.39.229.117"
"5234","15206","0e:f1:97:92:bc:64","184.116.152.112"
"5235","15207","5c:59:c4:12:fb:5a","187.171.139.161"
"5236","15208","02:4d:83:23:94:95","33.149.20.137"
"5237","15209","c8:c3:dd:b3:a8:1b","193.18.71.116"
"5238","15210","31:5e:90:70:60:b5","119.8.180.15"
"5239","15211","87:36:e1:aa:25:d5","178.32.126.45"
"5240","15212","73:2f:2c:4a:09:09","189.190.205.237"
"5241","15213","4c:f6:90:89:94:59","165.198.113.28"
"5242","15214","98:7a:4e:41:0f:bb","206.148.188.229"
"5243","15215","71:e7:0f:36:3c:c0","97.219.152.206"
"5244","15216","1a:eb:9d:62:57:7e","69.207.137.86"
"5245","15217","93:e8:73:01:71:20","92.198.253.140"
"5246","15218","21:12:f3:6d:74:2a","112.79.55.4"
"5247","15219","e6:42:e1:78:56:c5","44.230.16.51"
"5248","15220","58:3b:af:71:b0:8f","120.164.139.170"
"5249","15221","97:97:60:8e:0b:fb","111.69.62.91"
"5250","15222","15:ec:b1:02:32:28","125.188.160.194"
"5251","15223","6a:f3:4a:cb:6c:4e","122.7.249.215"
"5252","15224","5f:93:71:d2:e7:b1","167.188.32.229"
"5253","15225","16:fc:56:c7:9a:ea","47.45.16.176"
"5254","15226","32:23:cb:79:b6:1a","17.49.252.241"
"5255","15227","20:93:0d:33:3a:3c","24.99.158.195"
"5256","15228","74:a7:ac:64:72:d6","124.80.2.49"
"5257","15229","ab:9e:78:ed:5b:6b","19.219.211.92"
"5258","15230","4e:f4:d8:df:22:85","160.5.216.193"
"5259","15231","d1:2e:1a:e3:01:b3","74.22.140.106"
"5260","15232","78:69:25:77:36:da","41.152.140.176"
"5261","15233","29:b8:ba:25:d4:51","186.20.134.31"
"5262","15234","57:0b:ab:34:e1:69","108.52.25.126"
"5263","15235","50:14:a2:b8:71:25","81.65.104.202"
"5264","15236","cf:ea:fc:4b:c8:22","1.29.222.29"
"5265","15237","15:90:74:5e:81:2f","153.194.7.34"
"5266","15238","5d:78:72:45:19:d1","104.121.193.196"
"5267","15239","71:f1:0f:a9:f4:b5","178.128.168.35"
"5268","15240","ba:76:64:0c:44:49","76.237.228.220"
"5269","15241","e7:30:fe:54:5c:68","174.67.57.180"
"5270","15242","e3:20:a5:32:7d:d8","46.237.61.130"
"5271","15243","01:55:eb:7c:ae:13","131.152.18.205"
"5272","15244","97:61:80:6f:48:dc","133.14.153.124"
"5273","15245","6d:52:21:18:30:41","72.196.36.178"
"5274","15246","34:57:47:05:40:a1","197.194.199.82"
"5275","15247","8b:ae:91:0e:90:1c","10.118.40.242"
"5276","15248","e0:62:32:1b:35:4a","74.58.237.148"
"5277","15249","9c:55:1e:a5:62:c0","49.85.9.90"
"5278","15250","e0:97:37:fa:16:47","128.82.119.200"
"5279","15251","4f:a2:f6:e3:99:9a","39.129.46.248"
"5280","15252","ed:1d:82:1a:dc:ee","129.13.193.81"
"5281","15253","73:dd:ea:02:36:39","172.20.150.113"
"5282","15254","7a:ac:fa:0b:7b:42","113.142.94.127"
"5283","15255","4d:48:c6:c8:9f:7f","144.203.201.165"
"5284","15256","a1:4f:48:19:2b:c8","51.118.101.149"
"5285","15257","89:2d:95:26:44:f3","135.64.131.82"
"5286","15258","79:8f:36:a5:12:b3","123.185.152.15"
"5287","15259","96:58:0f:a8:71:99","28.8.215.205"
"5288","15260","bc:bf:23:40:73:97","75.236.151.232"
"5289","15261","78:95:b9:0b:03:69","10.209.135.144"
"5290","15262","04:5a:9f:03:b5:ec","208.201.233.7"
"5291","15263","1e:64:05:98:12:a3","139.239.219.52"
"5292","15264","7e:ab:0b:3b:de:0e","112.195.45.192"
"5293","15265","1a:38:4a:9d:d6:b4","9.148.229.36"
"5294","15266","20:c3:4b:41:04:1d","53.150.244.134"
"5295","15267","6f:33:b6:73:60:a2","63.227.243.222"
"5296","15268","d7:20:34:4c:37:b6","51.49.210.164"
"5297","15269","c3:fc:02:3d:a1:8f","74.125.38.50"
"5298","15270","26:dc:29:6d:37:09","98.250.133.132"
"5299","15271","8c:12:b1:f5:5c:78","180.234.167.199"
"5300","15272","60:43:5e:04:fa:35","56.106.23.198"
"5301","15273","52:a5:d3:73:ac:33","221.228.68.182"
"5302","15274","38:19:40:aa:31:f3","83.125.91.53"
"5303","15275","e8:d8:d0:39:c9:31","81.14.236.25"
"5304","15276","9a:39:84:7c:92:ac","167.244.255.166"
"5305","15277","6e:02:af:59:3e:43","25.95.90.24"
"5306","15278","91:7f:30:23:78:86","81.100.117.26"
"5307","15279","4f:a8:c6:b6:3d:7f","12.174.225.159"
"5308","15280","40:20:0e:ef:af:d0","210.126.68.138"
"5309","15281","79:ff:df:1f:41:38","220.53.171.88"
"5310","15282","51:62:49:f2:16:a0","194.186.76.143"
"5311","15283","52:c5:e2:bf:87:c2","34.130.102.115"
"5312","15284","6d:f4:b9:19:c3:f2","68.248.145.0"
"5313","15285","1b:30:7d:2a:cc:05","47.104.12.43"
"5314","15286","e2:b4:29:5c:10:cc","115.33.35.173"
"5315","15287","23:c0:57:21:23:cc","57.120.29.181"
"5316","15288","91:48:37:ee:aa:7c","46.193.219.191"
"5317","15289","cc:4c:64:a0:c3:e1","94.52.120.236"
"5318","15290","17:18:76:57:b0:f9","220.36.213.225"
"5319","15291","9c:b2:60:9e:7a:f7","180.37.63.123"
"5320","15292","8a:53:a5:45:7b:ec","58.20.17.102"
"5321","15293","8d:d7:9d:7a:51:97","57.141.21.174"
"5322","15294","49:75:ea:64:47:36","31.252.33.37"
"5323","15295","d9:fe:4f:6f:e7:1e","69.228.59.23"
"5324","15296","a9:49:69:1a:b9:38","13.12.29.228"
"5325","15297","8a:45:bc:06:c8:35","202.43.228.156"
"5326","15298","97:b6:cd:8d:3a:1e","59.62.77.68"
"5327","15299","a6:29:67:2d:ff:2f","164.57.146.123"
"5328","15300","ae:f4:95:4b:f2:26","206.38.223.20"
"5329","15301","19:3b:3d:5c:b3:eb","43.161.217.65"
"5330","15302","5a:67:f2:46:2f:42","133.55.197.73"
"5331","15303","9a:af:2d:bf:a9:35","104.210.188.196"
"5332","15304","23:de:b1:aa:a8:5a","129.144.38.88"
"5333","15305","c7:38:8d:93:8c:c3","71.242.222.223"
"5334","15306","93:5b:ab:32:d6:ad","165.93.141.22"
"5335","15307","71:9f:60:f6:09:7f","102.1.208.98"
"5336","15308","81:8c:19:ff:82:1f","167.178.85.13"
"5337","15309","10:02:81:0e:f0:f2","210.181.152.6"
"5338","15310","a3:e2:47:59:1f:10","176.25.198.46"
"5339","15311","b7:f1:27:53:3b:1a","122.77.228.105"
"5340","15312","6d:62:1e:e9:9e:79","89.231.7.210"
"5341","15313","64:4d:81:aa:e3:4d","73.96.163.228"
"5342","15314","f0:c8:cc:43:76:d3","54.207.163.113"
"5343","15315","6f:15:81:6b:95:2c","40.135.134.145"
"5344","15316","4c:65:72:b6:20:e1","137.206.48.14"
"5345","15317","d9:5d:d4:e5:1c:76","74.225.62.138"
"5346","15318","e3:48:88:ac:12:bf","141.202.142.239"
"5347","15319","ad:1c:19:d9:42:ea","92.226.217.227"
"5348","15320","ab:ce:5b:dc:0d:88","53.122.34.141"
"5349","15321","6c:2c:7d:66:4d:79","62.19.50.239"
"5350","15322","05:00:9a:ae:73:e2","56.64.165.221"
"5351","15323","17:b1:a3:e3:2e:6a","41.255.58.72"
"5352","15324","6c:51:07:85:73:91","170.81.93.169"
"5353","15325","b3:cd:8e:d4:6a:84","70.191.180.3"
"5354","15326","ba:59:9c:0f:d4:0d","118.62.117.76"
"5355","15327","43:a6:de:f5:14:22","92.158.237.115"
"5356","15328","00:ff:a3:76:50:9f","198.82.234.43"
"5357","15329","4b:7f:1e:7e:ee:ac","169.210.151.161"
"5358","15330","01:40:54:8d:fe:f6","123.231.37.39"
"5359","15331","c1:49:be:e2:5b:4c","166.98.200.239"
"5360","15332","4c:ee:b5:ed:5f:e2","179.215.230.201"
"5361","15333","50:20:29:8b:d4:44","71.254.223.249"
"5362","15334","b6:f2:a1:2d:cd:02","30.228.220.69"
"5363","15335","72:61:94:e4:e5:42","138.144.214.141"
"5364","15336","dc:b4:e1:a5:6f:a0","16.211.217.227"
"5365","15337","45:c5:17:29:fd:a5","161.27.90.134"
"5366","15338","0e:74:44:f4:41:81","40.161.56.101"
"5367","15339","a6:24:bf:a6:95:8a","207.38.4.94"
"5368","15340","15:e8:4f:f5:50:fd","20.63.128.137"
"5369","15341","01:d2:22:4c:7d:dd","72.1.110.20"
"5370","15342","c2:44:fb:fd:d0:07","121.244.10.8"
"5371","15343","dc:42:02:cd:71:8d","23.39.81.70"
"5372","15344","b9:0e:f5:89:16:f8","165.91.241.44"
"5373","15345","a3:b5:46:e4:ce:a3","106.210.236.103"
"5374","15346","90:1d:f5:e7:0d:8b","178.160.19.221"
"5375","15347","39:12:da:d2:8b:63","220.152.132.181"
"5376","15348","e4:ac:aa:9f:c4:35","68.108.56.116"
"5377","15349","cd:0d:61:be:48:61","167.63.66.190"
"5378","15350","7e:f3:5c:70:10:8c","28.6.160.89"
"5379","15351","44:25:12:26:55:59","149.66.102.62"
"5380","15352","2f:77:f0:57:2b:b5","68.79.24.175"
"5381","15353","b6:6d:bb:b7:d8:ad","91.109.221.84"
"5382","15354","e3:42:a1:6e:fd:6c","38.248.92.164"
"5383","15355","fb:28:0c:0c:48:f6","101.31.19.46"
"5384","15356","37:16:fe:e2:4c:b6","150.124.86.35"
"5385","15357","da:c9:2a:63:93:e1","180.101.59.120"
