ip_address,mac_address
171.125.148.204,f2:23:65:70:5d:7f
4.76.175.194,d9:62:e9:9d:9f:b7
107.136.26.119,19:aa:bd:45:94:19
126.8.94.46,05:2f:5e:65:c8:41
10.130.9.244,a6:88:e8:e4:81:2f
3.245.179.1,af:13:b4:0f:7e:7a
66.152.214.234,52:a3:17:64:5f:e1
153.43.90.171,40:f6:56:ec:7e:1a
22.1.136.170,ba:8b:14:81:52:3d
85.115.89.108,71:13:bd:c9:d1:14
116.54.102.79,48:5a:9a:fe:36:6c
135.69.22.134,7c:4e:02:c3:f1:52
147.139.247.45,8d:5d:bb:4a:0d:7d
195.250.60.110,0d:47:d2:69:a3:63
156.181.73.149,72:47:3a:4c:59:2b
190.169.179.62,f1:44:35:64:59:e7
65.144.127.223,5e:58:22:f4:bf:48
32.91.142.37,e3:54:e8:d6:d2:93
91.251.234.172,22:cd:f7:97:e3:a4
82.6.116.103,24:5b:27:8f:32:3f
90.236.197.209,bd:c0:1a:c0:b4:56
212.154.185.64,3a:a7:29:22:bf:87
10.206.24.186,92:00:5b:3e:f9:ca
97.91.126.77,a6:55:76:ab:60:78
73.188.48.116,a7:ec:f4:36:6d:1f
15.22.185.148,70:b0:2d:9b:df:ce
172.126.58.88,cc:40:4f:45:97:f1
174.20.94.255,65:bc:d0:74:bf:7e
198.117.47.226,cc:d3:4b:a0:81:be
119.229.58.17,ba:c7:25:82:b1:f2
175.61.217.216,8c:e8:63:76:f0:15
151.61.95.157,97:66:fa:c7:d2:f1
156.44.184.100,27:f5:4a:47:a8:d1
121.93.242.216,8e:36:ca:90:c7:bc
124.61.124.204,5f:35:c6:c3:ac:52
111.109.148.212,5a:33:26:7e:d7:6c
89.131.19.63,8e:b9:a2:b9:9f:5e
136.86.9.206,8b:c0:27:be:5c:3d
84.130.218.9,91:f9:76:a9:0f:7d
114.12.9.90,8a:5b:cc:8f:8b:03
219.18.33.22,dc:a6:d1:16:2d:a9
152.58.78.103,1a:ae:77:86:34:a7
212.116.177.128,2f:a7:84:2b:f0:16
148.193.198.45,70:39:7c:d6:39:df
81.56.30.152,66:60:b8:a4:b7:ac
88.192.110.36,51:09:48:df:f8:8c
124.252.125.228,87:f1:79:4a:94:2f
184.142.201.13,cf:cc:9c:e2:e8:1b
12.221.25.24,b3:20:57:f6:60:80
125.147.60.61,4e:e5:b2:0f:f6:cc
29.208.205.203,58:7b:5d:84:1c:7b
203.253.179.135,90:ff:b7:05:37:6e
123.48.22.83,97:5a:65:d7:0c:12
52.119.247.190,a3:d3:9e:58:f4:4f
66.46.116.224,6a:24:74:a1:88:3a
88.36.240.9,57:2d:d4:33:99:5c
88.150.249.164,9e:8b:42:01:62:a3
218.157.128.28,0d:1f:85:5f:17:f2
59.7.128.200,b4:21:85:69:35:9e
66.206.217.159,86:03:23:89:be:41
211.240.197.158,b1:28:f4:dc:e9:97
104.56.182.206,52:8d:fc:71:29:5f
185.24.255.240,89:c6:a0:95:1e:a7
65.249.170.26,45:67:98:c9:67:e3
53.66.244.216,51:0e:e4:65:1d:1e
52.246.65.20,4f:05:af:0d:74:cd
165.186.169.133,76:ef:f1:40:3f:b6
86.119.27.79,00:4e:7b:14:f5:70
9.120.108.197,a0:36:9d:14:d9:df
84.1.89.60,cf:2e:d7:2a:ca:3e
76.138.178.38,6c:40:d7:69:ff:11
211.251.142.18,2a:3c:5c:81:9f:18
33.117.141.197,82:30:1c:a7:02:bc
191.65.4.227,b2:d0:ac:92:5c:67
30.60.184.73,8b:bd:fc:95:d8:92
192.173.74.158,9d:d3:60:fc:e7:65
220.118.50.4,f0:72:25:d4:52:2f
162.243.136.47,22:9a:a9:e6:78:d9
223.86.89.177,86:4c:6c:f5:e1:43
120.200.92.59,69:22:e7:f3:67:d7
68.37.101.137,1f:4f:f2:cd:55:07
223.96.153.174,1b:ec:cb:0b:33:e8
43.251.192.178,61:47:17:0c:b2:92
189.80.78.161,c2:2d:86:8c:79:d2
101.76.75.153,90:1f:aa:f2:95:11
180.28.237.212,8b:aa:a4:fc:c0:b3
148.4.143.165,4b:59:aa:61:06:bf
8.29.231.214,0b:c8:e9:55:4c:64
186.50.162.135,d1:90:ac:04:94:3f
137.96.150.169,c5:f7:f2:43:19:79
102.206.100.201,da:08:b1:29:1c:a5
153.19.180.35,d4:11:00:11:e9:f6
77.65.209.125,da:d1:8b:a6:31:f8
10.110.11.242,d6:25:f5:86:9f:46
45.174.175.119,fc:fc:42:b7:69:54
173.131.28.99,71:b9:15:86:37:7c
166.82.77.225,aa:63:b4:26:d9:4a
171.131.228.223,45:ac:69:8f:fd:a7
42.197.185.62,76:23:41:05:51:05
10.215.124.160,14:25:84:96:ec:bb
5.104.204.92,d4:85:31:f2:5f:4a
218.50.15.221,2e:ef:f3:d9:3c:8e
67.53.120.89,ee:ef:f6:36:3f:5d
126.170.246.22,54:ac:fb:db:39:81
79.154.186.150,a1:29:5e:7d:8a:e7
21.70.33.129,46:20:f3:92:e6:fb
188.21.220.8,6b:a2:cf:bb:07:ca
213.220.87.33,b1:0f:7b:a3:a5:3e
161.140.229.224,24:17:c6:07:9b:57
131.237.180.215,4c:d6:6d:ac:5f:1e
175.107.177.132,e4:d9:5f:55:11:4a
123.161.102.111,cc:cb:a4:2f:14:b2
97.36.144.117,41:86:72:3c:f1:64
202.175.9.13,a5:a2:a0:64:24:d8
200.92.45.15,bc:5c:5d:73:d6:a8
140.37.149.105,8e:ec:3b:a9:47:43
68.237.216.117,b9:a8:6d:f4:35:1a
126.170.47.208,a6:56:05:d3:ae:4a
102.80.146.251,9b:7a:b4:99:cf:28
171.74.46.204,8a:a9:62:4f:a0:13
103.167.79.46,77:01:54:a3:0c:0f
46.67.179.138,ad:94:4c:38:87:79
200.253.4.219,58:19:c0:c9:5b:88
113.87.189.112,99:07:15:46:33:3a
207.212.221.9,57:66:d0:e4:95:88
38.205.191.8,34:99:5d:a4:24:f9
155.247.164.82,6b:88:ba:95:c9:cc
222.161.201.46,f9:6a:1b:0f:d0:75
54.215.32.49,71:47:1a:d8:d8:3c
62.173.90.173,ca:25:46:4d:3b:4b
115.142.116.88,c6:0a:33:64:54:61
190.175.70.125,e1:ee:f1:d7:51:6c
193.128.173.233,8b:33:92:40:87:5a
7.147.151.213,f3:19:1b:8e:86:34
165.234.176.229,12:80:44:b8:2e:20
30.163.241.190,e7:53:af:4c:fb:57
133.178.155.244,0d:a4:b7:7a:ff:1f
189.240.241.183,f7:f6:2b:34:ca:4f
45.133.230.246,10:a9:bb:10:c7:40
192.51.208.191,92:04:a1:e6:0e:28
185.26.248.234,ad:e3:8a:ca:58:87
181.152.55.229,f5:35:34:99:e1:34
98.193.253.93,2a:4c:f4:87:55:86
88.80.72.102,05:d7:7d:48:37:5c
146.158.182.6,52:1a:b7:c0:43:b6
153.251.159.19,22:1e:cc:06:60:16
214.154.205.178,35:70:6b:55:9b:c9
25.45.21.215,17:e8:fd:71:6f:19
27.107.149.103,0e:ce:17:43:e2:f8
161.151.19.202,7a:78:3a:cd:81:43
148.39.222.133,65:b7:85:3f:d1:43
220.152.231.182,2f:20:b2:80:f8:82
16.177.100.15,42:46:22:b5:1d:16
27.57.2.104,39:a2:62:e3:40:77
86.10.111.187,4d:0f:fb:6d:1f:fb
24.64.104.35,39:01:f1:25:c0:96
9.118.203.149,c2:20:61:73:c5:1a
110.226.90.142,67:d3:ec:50:d7:3b
20.88.154.71,54:0a:a0:2a:4e:ee
141.180.125.117,ff:62:8c:25:32:41
88.226.33.95,35:ed:39:7c:78:2a
54.71.58.225,2a:1e:71:c3:9f:34
126.118.237.127,a9:17:2a:3b:16:17
209.125.200.58,50:ec:b5:58:e4:02
136.62.114.250,85:78:fb:2a:28:6a
122.107.88.37,7d:7d:86:24:a4:c5
34.233.44.226,bf:be:a4:92:ce:8c
182.48.19.69,0d:bc:3c:2a:44:8e
186.129.91.106,04:5e:dc:1c:6f:ba
71.170.64.120,6e:aa:97:99:6e:76
54.245.51.203,53:98:f3:18:f7:82
6.17.78.64,4a:32:a2:8e:f7:6f
85.104.235.203,91:16:b8:37:ac:5f
17.254.103.30,c5:12:97:2d:d8:25
193.134.92.49,40:86:5d:91:a7:83
194.82.88.134,26:11:ab:06:cf:b0
185.3.119.240,0e:e6:14:15:7a:d5
137.122.244.144,db:c9:5a:3c:78:51
161.138.16.58,59:bb:bd:e4:b0:01
104.9.223.44,85:e0:8f:d7:21:19
198.132.211.175,42:21:a5:b9:39:15
195.154.250.182,eb:e1:de:88:fa:90
221.166.94.197,8f:3f:f5:5e:e7:65
192.146.61.81,5c:38:4f:b3:af:9e
206.218.150.148,26:85:d3:66:cf:5d
193.205.158.199,24:f3:41:f0:eb:c3
194.9.33.179,43:d7:d7:e3:c3:07
40.174.187.123,e5:1f:e2:bf:91:8b
45.29.137.236,21:a0:a6:fc:5b:06
205.216.180.172,89:69:b7:af:96:6c
192.5.30.153,61:31:89:21:e4:c2
125.79.115.194,41:de:ee:dd:89:39
120.30.188.157,7f:5c:2c:43:e0:4e
58.144.244.200,2a:07:2e:ba:09:69
219.245.203.122,c4:bc:21:ad:98:36
208.136.34.7,95:be:d5:74:4c:a8
214.115.61.233,38:8e:5b:1b:9b:e6
99.113.222.130,6e:ec:f0:6c:01:23
55.57.180.193,31:56:ec:ac:ae:11
83.91.108.41,e4:18:94:f0:4f:2b
195.62.213.39,b5:69:62:6f:58:32
44.126.101.84,c2:12:33:cc:a1:d0
44.252.255.24,ae:84:b5:9c:5c:44
181.119.238.249,ff:d4:05:62:26:6a
55.232.63.44,3b:ea:70:00:fd:73
23.58.123.242,e4:57:e4:fd:d4:44
156.247.218.65,25:19:7d:d5:22:05
184.173.208.29,4c:d7:5b:4d:15:69
174.186.155.16,2f:b7:bf:4a:df:8b
115.73.240.3,59:69:96:61:84:dc
160.214.102.38,dc:f7:51:ce:0c:6f
186.118.107.27,69:4a:64:00:cc:0c
196.77.82.237,68:90:81:dd:d0:f2
41.84.198.146,c7:f0:b7:4c:67:95
79.205.214.254,e4:f1:6e:ba:bb:fd
51.190.76.119,59:a3:4d:2e:ad:a5
179.99.210.251,fa:29:4a:9f:f1:56
169.53.196.159,d7:dd:d0:f0:4a:1f
200.58.114.165,a3:0f:01:2a:b0:46
107.241.101.183,d9:d7:8c:54:7e:d7
220.151.55.199,2d:ce:0c:df:5f:b6
87.131.13.118,61:9d:e9:60:0f:3b
185.239.133.135,97:9e:b1:f8:64:89
65.124.140.239,04:5c:85:d3:7e:b7
77.54.37.199,a1:50:49:79:78:05
136.2.138.163,cc:69:6b:33:77:41
174.103.161.120,8c:36:b5:56:7b:d4
37.168.156.159,7f:52:75:7b:b4:e1
39.172.210.29,c0:ae:f8:0d:46:95
32.10.164.136,d4:ef:16:3e:97:3b
214.194.225.175,cf:fa:75:c1:b4:df
165.221.107.29,49:ec:e2:db:98:8f
190.178.231.226,a5:e8:f8:51:57:39
153.22.190.65,f6:1c:7d:66:5d:30
144.237.124.11,b2:fa:8f:cb:6b:18
3.48.104.213,15:6f:b5:07:24:9b
138.59.139.234,6c:b9:1a:b1:16:d0
171.167.227.185,2c:d1:a2:53:90:8d
35.181.8.126,48:b3:d5:e7:d5:37
116.72.239.86,0e:17:3e:70:e9:8e
215.162.247.133,f4:a4:cd:23:1e:2c
107.148.212.70,69:1e:d4:b8:83:6c
189.79.100.104,99:e5:19:9c:17:6a
87.239.149.101,9f:88:2a:2a:40:c3
70.27.247.186,b3:ff:48:e7:20:f7
86.111.17.195,41:89:20:b8:c5:26
9.81.54.19,8b:3b:18:9d:c2:fa
61.62.170.135,4a:66:6f:34:b2:b0
112.202.28.252,a4:8b:2c:52:b8:d2
147.80.19.38,fd:45:ed:4d:c7:2c
156.149.174.120,a7:6b:f1:ca:f9:3d
25.110.67.65,77:d0:19:c3:0d:fa
125.197.219.127,53:eb:ee:45:3e:c4
19.89.135.199,22:93:95:62:ab:c0
83.121.61.81,a0:14:31:0c:cb:88
61.190.232.191,27:61:30:ee:d2:bb
124.213.241.175,77:3f:ee:38:d8:6b
171.136.200.125,8b:12:fd:28:ca:3c
159.5.251.185,0c:fd:87:11:38:b7
29.35.248.69,82:f4:6d:31:5b:f1
87.26.97.15,b2:3b:19:28:77:50
189.49.96.207,7f:74:b9:39:5d:e5
83.219.164.127,9b:b6:c3:de:49:2a
190.74.188.164,cd:07:fb:bf:9d:8a
220.49.19.220,13:1f:fe:b8:e8:cd
95.165.234.221,b4:ce:c6:43:ca:8e
39.168.7.150,37:47:33:72:9c:9c
158.75.112.7,f2:dc:2e:ce:82:a6
15.93.127.29,0d:86:43:05:94:b4
54.149.161.94,b6:ed:df:55:2f:4e
91.34.7.144,a0:20:10:43:e8:d7
184.100.235.8,d7:14:e4:0f:7e:ab
57.202.221.221,fe:77:f3:20:29:46
43.139.255.93,87:53:7d:92:5a:38
210.42.211.62,ff:29:43:f2:29:e4
26.123.74.96,1e:41:44:84:6b:18
199.34.146.162,f6:fb:fa:f7:f5:b2
172.200.115.57,2d:f2:6a:7c:eb:d1
85.167.247.35,0d:c8:53:32:65:46
65.221.55.15,77:77:e6:ee:dd:21
182.22.100.114,8e:d8:0d:66:e8:99
84.235.19.223,3a:27:d0:e8:e0:ca
188.50.113.216,14:81:f0:ec:fb:e0
95.235.153.170,2c:08:6f:7f:02:35
108.2.211.109,ac:c2:13:0a:5c:ed
115.43.8.211,99:29:04:16:41:dd
107.119.213.122,0c:90:4c:6f:f9:57
54.68.75.122,d0:e8:23:56:0b:29
196.91.210.199,82:e5:27:30:51:16
148.22.145.80,68:fb:80:41:a7:e3
180.213.117.249,09:8b:2a:08:44:03
7.165.140.26,fe:9c:64:12:c6:d3
99.37.240.151,5d:3c:b1:16:96:3d
130.58.169.109,ef:99:99:d2:5f:50
46.166.137.181,f5:d4:d4:88:52:6f
12.136.223.82,d7:9c:43:ab:41:10
107.11.15.234,bf:61:8f:73:0a:37
171.30.149.125,ea:22:e1:30:c1:27
75.116.1.83,47:fe:d5:84:60:68
119.28.182.151,d4:08:2f:2a:e0:2a
29.81.69.225,36:ba:61:1e:67:6a
98.183.111.234,bd:82:ed:27:ac:b0
22.145.94.171,d5:87:b6:e9:c0:5d
220.80.40.36,62:ad:08:e2:3b:78
183.238.20.186,21:a1:c4:cb:ef:11
128.140.80.245,d0:e0:95:99:25:aa
9.112.7.218,56:84:3b:ed:39:aa
116.68.16.184,00:fa:44:93:cc:e8
111.210.185.158,9c:6e:13:df:81:62
52.11.39.49,8b:49:74:57:24:18
183.131.223.154,19:0d:86:6b:d6:1c
203.186.193.227,36:92:93:c1:3f:76
23.113.30.28,d3:8b:fd:cd:18:86
197.166.182.172,47:af:a4:93:13:11
185.79.201.63,90:20:3b:7f:bf:58
178.6.4.90,69:ad:d2:c4:d6:ad
188.149.226.212,4a:34:55:77:ba:93
59.255.159.2,e2:4d:dc:55:b0:2d
112.209.81.247,d9:53:1b:6c:14:8d
2.236.61.91,a0:9e:83:a8:bc:db
152.176.244.92,14:cc:94:14:27:4a
1.57.8.10,13:da:36:d8:44:21
96.134.16.77,e2:75:15:75:20:61
5.100.19.243,ef:da:d5:32:e2:36
22.223.102.75,90:de:b6:9b:7e:fe
200.210.48.30,88:ea:b0:b8:ad:69
203.3.253.23,9e:37:5a:3d:d9:40
150.127.188.161,20:ff:bf:3c:2f:96
43.246.201.119,68:ba:ed:ee:84:7a
93.69.149.137,9e:fa:01:5a:45:c9
120.137.9.5,e8:99:eb:14:2d:d4
216.100.20.156,93:03:12:d8:8b:fb
30.250.190.43,a8:7c:47:f4:2c:bf
19.80.251.177,ee:17:1c:b8:7c:81
111.80.161.68,f0:cc:81:3a:1d:c6
184.46.118.92,9d:17:42:58:f6:d2
26.154.122.84,f5:46:26:08:cd:f8
186.225.20.135,87:c6:05:19:03:65
213.32.22.58,76:4b:cb:65:2e:5b
20.198.118.112,02:cc:7f:f6:54:24
9.104.219.69,2b:89:68:e1:b4:c3
173.184.6.166,1e:e0:9b:6e:ae:b9
12.87.201.128,a4:95:ae:93:d7:7f
12.241.149.229,b6:60:35:18:4e:5d
78.187.115.57,6b:af:5e:5a:69:a9
188.33.218.229,44:45:2c:49:a5:a0
103.187.21.92,b2:47:92:f3:5f:3d
218.141.230.51,a9:37:f3:e9:94:44
193.113.83.150,67:15:86:2e:58:b2
129.137.225.119,b2:ed:9f:b7:36:9f
41.238.54.167,d8:9e:db:81:bf:ef
221.178.198.146,fe:7b:40:c6:c9:61
194.50.242.121,6b:e8:f1:9f:46:d4
32.109.149.162,68:36:6b:41:22:6c
68.236.226.6,45:43:68:18:19:5e
84.249.76.78,52:2e:e8:c9:e9:99
219.188.11.35,ff:2c:7d:91:2a:b4
202.139.58.236,73:7a:e2:c9:b6:e7
94.141.154.221,e3:49:cf:78:62:68
183.215.213.3,92:79:95:08:92:a6
165.188.9.6,59:10:77:c7:fa:77
174.194.133.130,94:91:7b:5f:dd:39
12.221.76.145,35:80:47:06:07:d6
42.197.146.100,ad:a1:49:c8:2c:e4
63.99.239.11,44:6b:61:02:45:fc
156.158.173.45,f8:de:b5:45:db:1f
63.154.110.149,a7:67:95:eb:c0:dc
169.122.177.66,1f:af:5a:82:a3:bc
211.211.14.7,70:93:21:0d:6d:af
172.163.72.250,e3:bb:d0:69:43:12
1.123.239.189,e3:8a:37:07:4a:ed
111.133.33.93,f3:7b:56:17:8a:2f
73.69.119.9,2b:68:a8:fd:6b:38
8.201.82.24,f6:aa:78:7b:67:ed
71.255.69.249,71:2b:fe:a5:e6:42
141.31.216.87,f2:0c:b4:89:dc:2d
219.62.85.135,88:af:15:f3:99:32
194.163.239.64,a4:1c:86:9f:37:a3
142.137.111.245,46:3d:0c:27:93:ef
46.217.140.154,98:f5:dc:a7:57:10
204.82.91.106,00:93:42:48:60:75
132.254.164.96,fd:e2:2c:51:2c:c6
36.253.184.42,b9:6c:73:53:42:62
170.172.166.81,97:95:55:4a:72:44
44.106.157.2,f0:2c:02:14:7f:a8
207.241.138.151,d1:51:a6:8d:b4:de
190.217.81.254,f4:b7:44:65:0a:a7
202.51.133.148,a4:a7:38:3f:f5:78
202.230.176.155,7c:07:bf:38:af:a6
138.187.17.172,f5:4f:a7:d3:fa:e6
183.167.30.161,ad:91:b9:3b:8e:a3
214.107.253.122,74:88:27:c7:6d:e9
2.211.168.250,f1:50:2f:81:e6:5d
41.207.169.190,1f:d1:96:ac:7e:52
61.205.118.49,a4:83:b5:05:e7:ef
35.237.37.89,3f:dc:bb:85:bc:bb
13.71.200.112,b4:c4:54:bf:ff:5c
141.210.62.87,1e:19:a8:4a:31:22
79.206.168.173,8b:c0:28:5e:76:3b
95.56.99.166,d7:ee:27:3a:b2:5a
116.61.203.21,07:4e:c2:2c:81:2a
62.187.20.201,92:cc:96:4d:d5:d4
26.138.150.166,4f:18:be:71:1e:a6
75.211.141.51,29:05:6f:ad:96:97
48.244.152.95,c2:f9:80:a8:eb:1b
27.134.14.73,85:5e:e2:69:21:98
203.151.228.102,bd:21:6a:25:f6:42
135.60.185.170,b6:76:77:8e:cc:e9
32.135.196.71,d3:12:64:8a:b8:aa
97.176.27.232,94:42:e2:db:2c:bd
192.34.27.36,39:80:60:c6:9c:6c
34.22.12.213,5b:2c:06:99:ae:53
214.250.240.52,cd:c3:b1:08:6a:42
72.202.50.231,83:52:4c:c7:76:11
33.137.150.78,80:b2:41:66:73:96
109.188.126.214,36:19:3d:95:18:df
111.219.130.223,dd:97:51:f0:1a:27
22.73.121.106,d7:42:c4:b2:79:33
96.9.189.155,40:64:4d:35:eb:97
101.151.91.148,32:3c:04:15:18:e6
32.88.100.175,3d:af:2f:55:f2:8b
49.253.113.111,b0:33:d3:d4:aa:3e
190.231.160.253,71:b4:19:23:10:69
201.192.235.252,1c:b9:a8:33:9f:bd
15.45.183.67,10:0d:35:f7:c8:50
203.25.212.92,dc:48:ff:f2:5d:36
41.77.19.161,75:5d:36:d9:e5:d9
153.236.106.18,d8:f2:ed:14:86:6d
109.244.12.226,b4:1f:37:41:c0:10
42.75.149.159,16:f2:21:d5:1b:15
88.136.228.114,5d:26:7b:82:53:31
109.77.2.149,72:5c:8a:27:06:90
172.180.253.66,9e:67:4f:2d:bb:8c
195.69.9.155,a8:99:b6:39:fc:fa
125.151.132.152,c9:75:98:f3:ae:51
52.138.241.68,59:76:72:0f:d9:94
47.171.183.139,97:f6:9a:a1:ef:72
5.102.96.182,44:3c:0b:95:ae:82
76.225.83.43,af:27:f0:d3:10:e3
221.163.20.151,a1:30:61:32:18:42
170.137.17.96,31:97:e8:59:32:d5
132.223.4.251,59:da:77:8f:76:2a
27.10.194.246,51:ed:74:17:a3:da
177.215.201.48,93:19:82:9d:b9:e0
73.86.26.216,b3:98:c6:f5:a9:65
176.175.40.240,47:8d:4e:a8:5e:90
168.17.165.245,37:2b:43:b9:bc:e6
60.200.161.223,67:93:e5:30:0e:74
64.70.21.244,3f:df:cc:1d:04:a3
52.74.116.126,cc:4a:44:b6:f4:5a
165.59.202.98,2a:61:9f:87:03:60
91.57.30.86,53:54:cc:72:0d:f4
161.230.57.69,ef:35:40:30:56:e5
168.241.111.250,36:d4:1d:83:df:94
176.30.221.191,d1:3e:a0:fa:77:81
185.74.101.184,94:96:35:35:70:a2
63.125.171.76,d1:b1:69:b5:37:10
204.35.130.155,2f:39:d7:8c:c1:aa
58.17.95.150,d3:f2:83:b7:80:0b
73.173.93.40,27:21:03:f0:80:39
111.255.101.63,ce:12:98:67:05:e9
7.98.230.215,f1:a8:4d:e0:92:31
111.228.64.192,d0:98:76:1d:9d:d1
87.175.204.84,88:bc:8c:6d:db:37
63.77.244.57,6e:c4:5d:0c:a2:c5
125.125.54.233,9e:80:24:1c:0e:c6
205.22.50.120,39:4f:2a:3a:24:89
143.117.136.225,9c:66:39:51:6d:ff
17.226.133.199,f3:7a:6e:95:e6:46
68.150.68.116,37:dd:16:98:ac:fd
202.172.29.225,28:76:e2:54:db:95
23.186.113.202,e1:99:7f:cb:d3:17
61.170.239.56,89:00:35:17:0f:d7
11.231.13.195,00:e5:84:26:02:65
131.46.230.239,f0:2e:64:3b:0e:5e
198.79.77.205,2f:b5:a0:d8:bb:66
165.1.250.210,b0:f6:8e:fa:b3:93
82.153.202.170,83:7a:87:8a:c3:3e
132.54.20.142,4f:bc:30:e7:1c:d7
98.180.120.226,a0:be:63:67:24:f2
41.60.48.82,f6:6d:02:a1:70:ec
1.69.86.192,68:75:9c:d8:16:c2
148.211.19.59,f6:be:0f:53:1f:a5
110.105.232.239,c1:ca:fe:e0:bc:67
189.211.138.26,96:4d:47:67:99:4f
35.207.114.252,a9:2f:39:36:f9:4c
220.166.32.103,e4:0e:78:c0:3e:23
119.58.108.42,fb:90:2c:fa:8c:c2
20.79.58.213,bf:db:c2:2a:23:76
166.222.79.132,42:8b:4b:6c:04:ea
152.153.197.129,c4:4e:92:4d:4e:f7
8.186.123.110,e7:b0:50:a4:4b:94
109.239.15.163,a5:59:1d:23:03:5e
119.49.99.113,64:ee:bf:98:ad:0d
61.225.246.131,67:0f:0f:18:f1:ea
144.204.119.253,3d:82:df:0e:39:55
1.146.88.75,29:11:ad:98:13:63
195.172.129.95,96:2f:ac:e2:34:57
152.137.246.17,3b:f0:86:aa:c4:75
210.131.23.180,0a:41:61:a3:d1:37
138.32.173.153,72:86:ef:1a:14:39
180.12.10.136,f7:09:67:bb:8d:26
72.12.114.56,a7:4a:4b:6d:bd:db
189.130.133.55,10:a5:5b:07:7d:1e
89.95.212.176,2e:8a:de:4e:c2:ac
119.159.179.201,0f:e4:0f:1b:d6:00
22.253.92.199,21:a5:f0:6a:25:ba
61.197.6.143,ee:f6:85:29:e7:9c
185.102.90.124,d6:89:7e:c4:56:14
13.114.163.190,7f:8a:89:29:87:91
19.186.205.217,41:f3:00:b6:89:ec
133.86.133.215,8a:eb:4e:b6:f7:4e
39.112.97.31,c4:00:27:80:0b:ed
94.112.147.103,9d:a4:b9:5f:8a:63
101.4.190.32,be:b1:53:0e:03:c1
3.128.255.202,0e:6d:14:ac:ba:cf
137.73.146.122,2f:19:fb:4a:02:52
128.81.73.57,22:18:58:0c:e1:b3
84.5.183.223,77:72:3a:7f:e0:a7
107.3.14.247,a9:3f:f9:dc:92:50
103.162.190.191,6a:b0:9b:56:06:2d
202.86.222.159,ff:da:a2:22:a3:15
134.7.251.37,4f:e3:d8:12:02:ad
119.52.177.196,c6:e4:b5:62:2a:53
100.133.71.240,0d:ba:cb:af:bb:1d
223.34.208.99,5f:c6:8d:62:13:98
188.2.63.161,e9:c8:72:ab:05:32
133.132.84.174,b8:0a:95:19:3e:3f
91.205.96.205,f0:03:ca:3b:fc:a8
147.104.188.233,13:60:52:f0:8e:3e
17.249.136.142,d1:27:e2:ea:98:3e
17.140.142.81,38:3d:ef:26:2c:bd
22.174.18.96,cc:e5:bc:ea:b0:45
15.133.78.220,d8:f6:fa:09:6d:12
45.235.219.119,13:43:1b:ea:2b:1f
66.173.181.247,07:b9:ba:22:a8:2f
10.238.180.136,42:86:cf:a3:b9:9e
180.61.203.172,42:2a:51:84:e9:67
109.58.231.41,e5:29:bc:10:80:52
37.157.164.20,59:01:ea:1f:89:ab
198.62.16.188,76:fd:43:e8:2d:f6
40.243.238.162,24:14:30:d6:9f:62
211.193.30.35,10:32:03:c9:2d:f0
10.57.146.246,b7:cd:da:6a:12:cf
139.238.236.183,d8:40:62:c2:e6:6b
89.56.110.191,61:6f:49:7b:1b:9b
89.83.91.198,0d:da:d7:88:de:12
58.213.51.18,7a:74:b0:92:25:3e
105.147.135.89,4a:91:bd:3f:04:27
88.190.147.79,ff:3a:52:76:6f:ff
185.26.59.163,8c:a8:7f:8f:fb:5f
116.128.91.60,d1:7c:bd:4f:78:35
48.23.160.36,99:aa:95:65:e9:f6
72.83.154.231,5c:68:6c:14:15:73
188.157.79.222,92:aa:d4:77:d3:a8
62.149.255.25,50:4a:00:fa:aa:89
108.182.144.230,3e:dc:2a:f1:c0:d0
144.158.214.244,17:3e:a8:a0:4d:9f
123.141.118.56,4a:d8:37:c5:87:2e
17.26.153.94,fd:ea:8f:98:77:2f
112.75.241.239,4e:08:44:16:ab:08
137.203.22.212,eb:9f:13:99:c6:cb
179.14.219.226,24:20:91:2c:ef:20
137.116.207.184,f7:77:03:5f:b3:ba
68.7.88.69,8e:27:4a:11:d0:4b
217.191.191.212,12:d7:55:ad:45:08
180.200.94.175,49:8c:24:6e:be:d6
101.235.220.129,2b:2a:d7:2b:06:e5
190.4.116.92,e4:0e:19:3f:40:c0
172.172.40.144,e2:09:4b:6e:82:30
155.229.165.58,f2:73:ad:ec:6d:6c
42.65.96.20,4c:a4:d6:e4:b5:10
113.122.237.126,e1:21:e7:fe:8c:47
191.65.7.178,e3:e4:ff:c3:14:49
77.19.38.181,f9:f4:10:42:20:a2
182.197.132.142,3d:f5:ba:86:1f:40
129.30.146.247,48:a1:0e:4d:61:8f
81.189.90.114,7b:bc:27:df:49:12
174.143.50.147,c7:8f:7b:50:55:ff
75.4.151.250,ea:eb:46:1f:20:0a
13.61.36.79,47:a4:07:d2:5b:91
92.218.198.6,50:0f:e6:16:94:bc
152.76.154.49,a4:53:e2:54:27:2f
61.91.183.212,86:5d:61:08:3a:a0
26.2.219.164,b8:24:d0:08:41:46
145.58.75.90,4f:91:2c:95:ab:91
177.78.148.166,a1:8e:bc:fe:45:c8
159.202.187.115,46:94:f3:ea:77:29
165.212.128.134,43:28:e0:de:89:0e
86.115.4.59,92:8b:da:f4:c1:26
37.131.57.236,76:31:a9:4a:56:e3
141.218.44.234,44:41:1f:56:ce:a5
16.45.92.208,c0:24:4c:14:ff:bd
182.222.135.59,c3:c4:ef:5f:70:8f
204.37.120.83,f2:f2:03:1b:ae:99
