latitude,longitude,address,county
22.9861355,-57.413312,"Strada Ene Nr. 28, Borsa, 966274",Sălaj
17.921789,-178.918304,"Drumul Cristea Nr. 653 Bl. 96  Sc. 14 Ap. 669, Carei, 735041",Caraș Severin
84.209091,-147.31782,"Strada Tomescu Nr. 81, Techirghiol, 129952",Iași
75.8197875,-178.53716,"Soseaua Stănescu, Cajvana, 244843",Iași
-49.6674445,-160.43279,"Drumul Marcheta Voinea, Dumbravita, 275395",Giurgiu
7.385003,51.696369,"Intrarea Stancu, Poienile de sub Munte, 959893",Mureș
34.234762,8.061234,"Drumul Preda Nr. 60 Bl. 40  Sc. 30 Ap. 949, Cornetu, 765697",Constanța
20.6787765,-56.38676,"Drumul Andra Mazilescu Nr. 604 Bl. 93  Sc. 92 Ap. 454, Dabuleni, 946895",Tulcea
81.5187515,62.724413,"Strada Albu Nr. 75 Bl. 53  Sc. 92 Ap. 724, Urlati, 206069",Neamț
-72.112541,-162.836274,"Soseaua Pop Nr. 60, Bailesti, 229348",Vaslui
-51.9994965,91.374218,"Strada Florina Dochioiu Nr. 821 Bl. 81  Sc. 14 Ap. 903, Baraolt, 397652",Harghita
-18.834502,-102.74602,"Bulevardul Ilona Toma Nr. 874 Bl. 92  Sc. 80 Ap. 160, Babeni, 500897",Botoșani
-38.156245,45.850378,"Drumul Ernest Tomescu Nr. 850 Bl. 12  Sc. 19 Ap. 138, Sighisoara, 790692",Argeș
-34.9452755,-170.655977,"Soseaua Tomescu, Buzau, 972321",Botoșani
53.8587015,0.635226,"Bulevardul Irina Ene, Resita, 650299",Mehedinți
-34.4845065,-53.645285,"Strada Ene Nr. 19 Bl. 18  Sc. 21 Ap. 987, Negresti-Oas, 135599",Brașov
3.8065225,-101.597751,"Intrarea Cristea Nr. 54 Bl. 38  Sc. 63 Ap. 824, Baia Mare, 679771",Mureș
-85.03241,161.928715,"Intrarea Corvin Niță Nr. 41, Baia Mare, 243408",Argeș
28.577652,161.288552,"Aleea Eremia Popescu, Deva, 238602",Olt
-40.7999925,53.814046,"Bulevardul Nistor, Nasaud, 686119",Ialomița
-38.9414355,155.950492,"Soseaua Sinică Dumitrescu, Dumbravita, 799281",Hunedoara
2.1637995,90.763003,"Intrarea Frederic Dumitrescu, Oradea, 360767",Neamț
77.282719,-90.331301,"Soseaua Tabacu Nr. 21 Bl. 90  Sc. 22 Ap. 910, Copsa Mica, 110682",Suceava
-32.396549,-9.61905,"Strada Clarisa Diaconescu Nr. 65, Huedin, 159159",Hunedoara
-80.177176,-85.722048,"Intrarea Albu Nr. 524 Bl. 14  Sc. 19 Ap. 400, Ludus, 938777",Gorj
71.436033,64.898523,"Soseaua Popescu Nr. 322, Copsa Mica, 264009",Iași
0.915865,21.904494,"Intrarea Ardelean Nr. 94, Dancu, 604573",Mehedinți
61.2216955,-41.803416,"Aleea Nistor, Chitila, 382187",Vâlcea
-86.301104,80.549325,"Drumul Axenia Dumitrescu Nr. 81 Bl. 48  Sc. 66 Ap. 762, Topoloveni, 265162",Cluj
83.981172,-46.556028,"Drumul Gheorghiu Nr. 735 Bl. 50  Sc. 63 Ap. 518, Ludus, 394941",Gorj
-50.8262145,46.819197,"Strada Pătru Toma Nr. 37 Bl. 85  Sc. 18 Ap. 574, Gugesti, 811246",Prahova
-47.4362695,-22.015691,"Soseaua Stoica Nr. 592, Apahida, 130558",Brăila
-12.1594915,70.763159,"Bulevardul Toma Nr. 25, Paunesti, 769217",Constanța
54.4395365,-154.572939,"Drumul Teea Pop Nr. 15, Fetesti, 966227",Arad
-77.0645275,-44.108329,"Aleea Romeo Eftimie Nr. 16, Arad, 477532",Argeș
77.946188,-134.609632,"Soseaua Raluca Niță, Suceava, 374994",Alba
-89.02845,-72.266801,"Bulevardul Valeriu Albu Nr. 58 Bl. 11  Sc. 48 Ap. 669, Cisnadie, 260813",Ilfov
-20.327936,-41.791058,"Intrarea Aurora Aanei Nr. 152, Sadova, 451963",Alba
55.6250845,127.262984,"Strada Avram Gheorghiu Nr. 821, Oituz, 392639",Vaslui
55.209198,-103.204166,"Drumul Melina Ardelean, Zalau, 738096",Călărași
-8.606046,100.875396,"Drumul Antonia Stoica, Oradea, 661284",Satu Mare
68.0502755,-120.08023,"Aleea Filofteia Tomescu Nr. 43 Bl. 72  Sc. 81 Ap. 517, Bumbesti-Jiu, 647270",Giurgiu
87.793735,-52.339294,"Strada Popa Nr. 31, Alesd, 116552",Bistrița-Năsăud
-28.933565,24.969041,"Aleea Stancu Nr. 83, Sabaoani, 936255",Tulcea
20.92287,-107.306888,"Strada Zaraza Tomescu Nr. 53, Iasi, 103032",Giurgiu
38.11495,-92.523494,"Drumul Ardelean Nr. 41, Sinaia, 711919",Neamț
-59.0673265,145.227017,"Strada Dobre Nr. 97, Pechea, 880663",Hunedoara
-55.7171675,152.829065,"Drumul Niță, Moisei, 597764",Iași
-51.7370735,175.417454,"Drumul Nistor Nr. 79 Bl. 74  Sc. 41 Ap. 964, Craiova, 879991",Dolj
-14.5173755,-80.20708,"Soseaua Severina Nistor Nr. 60 Bl. 12  Sc. 27 Ap. 471, Bolintin-Vale, 860517",Maramureș
-50.9919005,46.143791,"Strada Florea Nr. 61, Seini, 888486",Olt
-28.84898,-60.110813,"Drumul Florea, Nasaud, 738147",Vâlcea
-44.64772,-152.925129,"Aleea Tudor Nr. 97, Beclean, 142113",Prahova
26.397527,-110.905229,"Strada Florea Nr. 34, Sinaia, 499986",Botoșani
9.0713845,18.382157,"Soseaua Manole, Pecica, 739624",Caraș Severin
8.6589965,-56.410794,"Soseaua Stănescu Nr. 712 Bl. 70  Sc. 40 Ap. 487, Dej, 880669",Caraș Severin
89.4880395,155.104206,"Soseaua Stan Nr. 52 Bl. 41  Sc. 89 Ap. 538, Simleu Silvaniei, 791464",Bihor
10.10168,63.442156,"Strada Stan, Turnu Magurele, 511763",Buzău
67.226338,-28.648206,"Soseaua Manole, Calan, 670654",Prahova
-28.14454,82.763558,"Bulevardul Dochioiu Nr. 16 Bl. 36  Sc. 85 Ap. 158, Jilava, 592956",Maramureș
65.0646075,49.414159,"Intrarea Dobre Nr. 68 Bl. 46  Sc. 27 Ap. 957, Adjud, 982542",Bihor
3.8996085,-161.077579,"Aleea Suciu Nr. 54 Bl. 51  Sc. 11 Ap. 282, Rodna, 195581",Gorj
-19.077432,178.512455,"Strada Tudor Nr. 208 Bl. 85  Sc. 52 Ap. 914, Rasnov Romacril, 851369",Maramureș
29.4218645,165.00853,"Bulevardul Mocanu, Pipera (Voluntari), 186801",Tulcea
-84.5450075,86.370833,"Strada Gheorghiu Nr. 48 Bl. 65  Sc. 73 Ap. 332, Tulcea, 348174",Satu Mare
-83.5038365,-41.87156,"Soseaua Codin Diaconescu Nr. 42 Bl. 54  Sc. 68 Ap. 528, Valu lui Traian, 721133",Satu Mare
-11.904817,-91.545297,"Strada Manole Nr. 15 Bl. 44  Sc. 81 Ap. 666, Viseu de Sus, 820545",Dâmbovița
-30.994939,-134.102482,"Bulevardul Tudor, Urziceni, 630930",Bihor
78.1919105,-52.856287,"Drumul Albertina Ardelean, Balan, 763922",Maramureș
22.4024035,-130.444707,"Intrarea Stănescu Nr. 322 Bl. 36  Sc. 80 Ap. 686, Pogoanele, 586804",Tulcea
-37.487224,-160.011745,"Soseaua Dobre Nr. 607, Curtea de Arges, 985109",Argeș
56.526745,-162.626465,"Drumul Barbu, Sighetu Marmatiei, 377359",Prahova
44.9638025,12.884179,"Soseaua Ladislau Ioniță Nr. 56, Giurgiu, 199439",Ialomița
2.170592,-22.724058,"Soseaua Oprea Nr. 566, Baciu, 663703",București
11.399784,94.589575,"Drumul Tabacu, Petrosani, 144705",Mehedinți
14.811751,-13.535865,"Soseaua Marcheta Tomescu Nr. 91, Dragalina, 933301",Suceava
73.3445835,-141.347195,"Drumul Dumitrescu Nr. 44 Bl. 78  Sc. 76 Ap. 500, Satu Mare, 473024",Ialomița
-2.829556,156.765907,"Aleea Rodica Dobre, Hateg, 406491",Suceava
-13.024523,10.241778,"Strada Popa Nr. 72, Zarnesti, 252859",Caraș Severin
-53.5359695,55.266104,"Bulevardul Paula Florea Nr. 15, Covasna, 205612",Neamț
-47.6238115,53.610494,"Drumul Veniamin Georgescu Nr. 751 Bl. 93  Sc. 90 Ap. 726, Marginea, 571778",Gorj
75.743493,-22.350963,"Bulevardul Oprea Nr. 355, Barbulesti, 154649",Covasna
84.592027,-7.458118,"Soseaua Stancu Nr. 61 Bl. 23  Sc. 27 Ap. 345, Paunesti, 841708",Alba
46.9655445,43.966769,"Intrarea Ionescu Nr. 565, Deva, 471193",Buzău
81.08415,107.495482,"Drumul Oprea, Agnita, 893340",Arad
-85.5693045,27.638831,"Strada Nichifor Popescu, Deta, 979758",Botoșani
-89.5080745,-94.239502,"Intrarea Mocanu, Bailesti, 609513",Călărași
-12.0680495,-172.402298,"Aleea Heracleea Mocanu Nr. 54 Bl. 42  Sc. 31 Ap. 825, Fagaras, 291437",Mehedinți
13.8259885,74.198937,"Bulevardul Filip Niță Nr. 980 Bl. 86  Sc. 84 Ap. 536, Ramnicu Sarat, 384661",Brașov
-9.28866,-140.142535,"Soseaua Nistor Nr. 466, Lunca Cetatuii, 645325",Arad
9.096501,3.314333,"Soseaua Diaconescu Nr. 82, Lugoj, 191584",Giurgiu
-7.3683,-31.839761,"Drumul Eftimie Nr. 238, Dancu, 883867",Bistrița-Năsăud
70.063016,-169.888999,"Strada Alexandra Gheorghiu Nr. 364 Bl. 26  Sc. 87 Ap. 772, Zarnesti, 981946",Giurgiu
16.8564385,7.857458,"Intrarea Toma Nr. 386, Rucar, 517631",Călărași
75.550137,-108.9645,"Soseaua Jenel Suciu Nr. 85 Bl. 19  Sc. 22 Ap. 953, Miercurea-Ciuc, 676349",Dolj
-54.477874,32.240105,"Strada Eugen Barbu Nr. 30 Bl. 65  Sc. 84 Ap. 685, Piatra-Neamt, 363715",Maramureș
-83.119012,22.939279,"Aleea Radu Suciu Nr. 212, Pucioasa, 458166",Cluj
54.985809,-155.03005,"Soseaua Alexandrina Tudor Nr. 477 Bl. 16  Sc. 92 Ap. 846, Sacueni, 366554",Mureș
-68.490388,4.2904,"Soseaua Nemeș Nr. 698 Bl. 69  Sc. 63 Ap. 496, Bocsa, 662144",Caraș Severin
34.372293,-55.031184,"Bulevardul Dumitrescu Nr. 655, Techirghiol, 436895",Iași
23.6749885,136.219777,"Aleea Lascăr Mocanu, Satu Mare, 775797",Giurgiu
-33.2998005,-178.114496,"Strada Ardelean, Targu Mures, 788975",Cluj
34.711587,52.27996,"Aleea Victor Ionescu Nr. 767, 1 Decembrie, 681090",Bacău
74.756957,-52.7051,"Strada Olimpian Popescu, Rasnov Romacril, 888752",Argeș
77.286625,-37.987945,"Intrarea Mazilescu, Targoviste, 522141",Caraș Severin
-65.352466,28.98263,"Soseaua Suciu, Campia Turzii, 424954",Harghita
-84.400698,-176.457152,"Strada Pop Nr. 44, Focsani, 994213",Mureș
-34.7821875,48.69859,"Bulevardul Gențiana Dobre, Insuratei, 548548",Mehedinți
-58.445596,144.131779,"Bulevardul Ioniță, Vaslui, 268619",Dolj
-48.614747,98.08342,"Intrarea Tabacu Nr. 73, Brasov, 507803",Vrancea
-35.664359,-20.336585,"Drumul Diaconescu, Caransebes, 863441",Botoșani
-78.1979275,2.699394,"Soseaua Ababei Nr. 755 Bl. 32  Sc. 36 Ap. 276, Negresti, 726607",Mehedinți
-28.816992,-113.080349,"Soseaua Albu, Sovata, 123112",Suceava
20.961336,177.557858,"Bulevardul Eftimie Nr. 935, Dragasani, 820086",Gorj
-42.936374,-140.742112,"Bulevardul Tabacu, Zarnesti, 919437",Botoșani
37.383192,24.570708,"Bulevardul Gheorghiu Nr. 406, Ianca, 135695",Tulcea
-8.8347275,-107.380199,"Drumul Diaconu, Targu Jiu, 214681",Neamț
-30.028292,109.824857,"Soseaua Dima Nr. 85, Targu Lapus, 326121",Bihor
-68.452734,135.282112,"Bulevardul Tabacu, Harsova, 354496",Ialomița
-52.7419155,-76.135016,"Bulevardul Cristea, Pitesti, 538463",Satu Mare
72.7386845,-89.902636,"Aleea Diaconu Nr. 865, Alesd, 649633",Dâmbovița
-35.594788,-124.771084,"Aleea Ștefan Popescu, Dabuleni, 135043",Satu Mare
-35.426855,99.941564,"Strada Julia Stancu Nr. 31, Afumati, 473864",Constanța
-28.1232375,-24.988846,"Soseaua Vasilica Pușcașu, Voluntari, 320790",Brașov
-4.8804395,-139.432796,"Intrarea Albu, Stei, 761338",Timiș
-22.1333155,89.409025,"Bulevardul Suciu, Gaesti, 391381",Brăila
-24.5893645,37.770172,"Drumul Dochioiu, Cajvana, 239823",Botoșani
70.983186,124.742664,"Bulevardul Filofteia Pop Nr. 17 Bl. 44  Sc. 15 Ap. 219, Raducaneni, 700855",Ilfov
56.219699,22.841006,"Aleea Stancu Tabacu Nr. 73, Baia Mare, 536994",Bacău
-9.2870605,-166.027041,"Intrarea Aanei Nr. 489 Bl. 82  Sc. 84 Ap. 126, Dragasani, 779484",Covasna
-19.67539,-162.12292,"Strada Pușcașu, Tudora, 241490",Iași
-0.957428,-105.901455,"Strada Popa Nr. 253, Targu Ocna, 800723",Botoșani
6.2543745,-116.650516,"Aleea Stancu Nr. 47 Bl. 48  Sc. 72 Ap. 475, Campina, 956377",Hunedoara
77.3131795,116.544244,"Soseaua Antim Cristea Nr. 996, Rasnov Romacril, 884094",Timiș
26.153079,81.557399,"Aleea Dinu, Draganesti-Olt, 808607",Brăila
-33.2741005,-45.455475,"Drumul Aleodor Nistor Nr. 98 Bl. 43  Sc. 88 Ap. 436, Chitila, 694547",Neamț
86.184389,94.875271,"Aleea Tomescu Nr. 535, Moinesti, 732094",Suceava
69.732616,-164.471683,"Bulevardul Gheorghiu, Turnu Magurele, 219083",Cluj
-7.251168,100.643636,"Drumul Lidia Ababei Nr. 94, Turda, 880503",Iași
56.554634,178.022122,"Strada Toma Nr. 423, Modelu, 318975",Cluj
74.1757605,-162.313982,"Strada Ababei, Zimnicea, 114164",Vâlcea
-63.495469,148.533405,"Bulevardul Tomescu Nr. 28, Navodari, 325114",Harghita
6.435761,78.716962,"Bulevardul Voinea Nr. 78, Amara, 838331",Vaslui
-40.3739655,46.822567,"Aleea Marin Dochioiu Nr. 763 Bl. 43  Sc. 14 Ap. 289, Rasnov Romacril, 561175",Prahova
88.933031,95.833393,"Drumul Margareta Ionescu Nr. 338 Bl. 78  Sc. 35 Ap. 617, Cumpana, 732593",Hunedoara
8.188067,-11.512069,"Strada Ioniță Nr. 923, Beius, 593218",Caraș Severin
-47.934284,-80.554309,"Bulevardul Stoica, Bacau, 483899",Sălaj
-4.71234,-150.780208,"Bulevardul Niță Nr. 541 Bl. 63  Sc. 42 Ap. 456, Valea Caselor (Dragasani), 120921",Teleorman
23.799134,17.190017,"Bulevardul Popa Nr. 92, Mogosoaia, 952473",Neamț
-88.801708,98.750204,"Soseaua Miruna Stancu, Gilau, 355483",Teleorman
-86.9126165,-96.487599,"Intrarea Dochioiu Nr. 43 Bl. 71  Sc. 53 Ap. 453, Darmanesti, 706717",Buzău
-77.2976665,-167.871263,"Bulevardul Marin Nr. 44, Afumati, 511952",Caraș Severin
37.4201105,5.222344,"Soseaua Dima Nr. 811 Bl. 62  Sc. 76 Ap. 931, Peretu, 340310",Ialomița
68.9005415,-107.141685,"Bulevardul Dochioiu Nr. 242, Medgidia, 266567",București
15.6931265,130.040995,"Bulevardul Gregorian Nistor Nr. 65 Bl. 83  Sc. 96 Ap. 977, Adjud, 892571",Caraș Severin
-78.509892,12.199644,"Soseaua Petre Georgescu Nr. 752, Gura Humorului, 477450",Mehedinți
-59.324609,-174.513289,"Aleea Stan, Dumbravita, 334793",Neamț
59.7273285,-18.579839,"Soseaua Mocanu, Babadag, 629768",Botoșani
-71.0847225,-88.851212,"Drumul Manole Nr. 50 Bl. 10  Sc. 98 Ap. 685, Modelu, 666330",Olt
1.008917,-128.327862,"Soseaua Vicenția Eftimie Nr. 57 Bl. 19  Sc. 36 Ap. 890, Moinesti, 366086",Alba
79.7943935,149.948389,"Bulevardul Albu Nr. 578, Boldesti-Scaeni, 381303",Neamț
14.5240125,-100.524878,"Aleea Ene, Branesti, 407672",Brăila
-62.6216175,-174.683793,"Soseaua Voinea, Jimbolia, 114796",Argeș
36.7471615,-138.933557,"Strada Erica Tabacu, Matca, 337844",Giurgiu
54.2191365,59.645837,"Strada Toma, Iernut, 759659",Bistrița-Năsăud
54.8059345,-100.715388,"Bulevardul Nemeș Nr. 79, Campia Turzii, 618494",Covasna
69.2400335,33.703173,"Aleea Nistor Nr. 683 Bl. 67  Sc. 42 Ap. 792, Rosu, 439702",Sălaj
-31.758742,-83.547227,"Bulevardul Manole Nr. 637, Pucioasa, 868031",Maramureș
-43.008236,154.052163,"Strada Florea Tudor, Strehaia, 817137",Botoșani
3.695997,-67.322928,"Strada Ene, Hateg, 174270",Harghita
66.3853595,-71.840583,"Aleea Niță, Huedin, 962052",Constanța
-28.5228435,108.899791,"Bulevardul Fiodor Suciu Nr. 26, Lugoj, 625296",Prahova
17.5147345,43.0396,"Intrarea Toma Marin Nr. 12 Bl. 71  Sc. 23 Ap. 720, Urlati, 637415",Hunedoara
4.141927,67.814299,"Aleea Nistor Nr. 44, Pucioasa, 165672",Alba
-77.998597,57.907198,"Aleea Nichifor Ionescu Nr. 86 Bl. 50  Sc. 81 Ap. 573, Caracal, 214211",Timiș
-38.133297,-98.858084,"Strada Eusebia Ene Nr. 59 Bl. 29  Sc. 55 Ap. 232, Borcea, 324658",Arad
-57.875101,119.812619,"Intrarea Tudor Nr. 311, Motatei, 811485",Timiș
31.3258815,-11.924023,"Drumul Florea Nr. 578, Satu Mare, 693436",Giurgiu
28.0795685,136.135958,"Bulevardul Dobre Nr. 227 Bl. 80  Sc. 54 Ap. 122, Borsa, 421481",Iași
-4.4522385,50.179981,"Bulevardul Niță, Cajvana, 207622",Olt
-67.7088755,-159.672617,"Bulevardul Anaida Cristea Nr. 580 Bl. 70  Sc. 60 Ap. 182, Ianca, 706181",Arad
-42.2154805,26.090625,"Aleea Vladimir Stănescu Nr. 39, Targu Jiu, 845354",Brăila
-5.6223855,6.972465,"Aleea Cristea Nr. 91, Comanesti, 287453",Maramureș
5.2807435,33.48419,"Intrarea Voinea, Slatina, 386729",Mehedinți
10.1211955,-178.825191,"Bulevardul Ioniță, Arad, 620315",Vâlcea
-72.7942445,7.141306,"Soseaua Georgescu, Brad, 800138",Dolj
78.300691,-152.672307,"Intrarea Oprea Nr. 55, Husi, 559433",Prahova
-20.5046175,86.695881,"Aleea Mazilescu Nr. 84 Bl. 87  Sc. 29 Ap. 992, Pechea, 269079",Dâmbovița
-55.625264,-49.990721,"Aleea Mazilescu, Baciu, 287227",Timiș
-68.249986,-113.768513,"Drumul Norbert Dima, Beius, 395775",Dolj
74.277503,-132.029253,"Aleea Diaconescu Nr. 402, Darmanesti, 376175",Timiș
43.1959055,129.852186,"Aleea Vicențiu Nemeș Nr. 837, Valea Mare (Babeni), 996416",Suceava
-71.7569525,-74.996459,"Drumul Oprea Nr. 458 Bl. 92  Sc. 53 Ap. 506, Savinesti (Poiana Teiului), 435190",Botoșani
82.343124,-23.729465,"Aleea Iasmina Voinea Nr. 522, Baile Borsa, 453194",Brăila
82.9775385,-144.457873,"Bulevardul Nistor Nr. 94, Curtea de Arges, 460777",Olt
-77.3420765,-160.661358,"Bulevardul Georgescu Nr. 50, Targu Neamt, 995105",Hunedoara
-25.301919,-157.938722,"Bulevardul Consuela Gheorghiu Nr. 483 Bl. 49  Sc. 42 Ap. 237, Rucar, 277856",Călărași
24.137662,99.915521,"Drumul Răducu Barbu Nr. 71 Bl. 79  Sc. 96 Ap. 376, Cornetu, 444558",Mureș
-66.7868915,-37.10849,"Bulevardul Dochioiu, Agnita, 576560",Caraș Severin
-16.9588005,-37.335494,"Aleea Dobre Nr. 30, Pogoanele, 819536",Teleorman
-35.9275615,-29.829402,"Soseaua Diaconescu Nr. 47, Constanta, 880235",Alba
-79.64572,14.440878,"Drumul Robert Preda, Ludus, 108901",Arad
-71.243087,-156.570922,"Aleea Stoica Nr. 927, Cernavoda, 282572",Bacău
50.334679,-139.111105,"Drumul Pop Nr. 465, Roman, 822513",Botoșani
80.2338485,-60.780691,"Soseaua Stan, Pecica, 507116",Maramureș
81.6040245,143.145978,"Bulevardul Aristide Nemeș Nr. 967 Bl. 62  Sc. 24 Ap. 439, Rasnov Romacril, 859753",Maramureș
54.132255,-123.216717,"Intrarea Catinca Albu Nr. 428 Bl. 44  Sc. 82 Ap. 435, Vlahita, 425137",Bihor
-54.935,28.245753,"Aleea Dochioiu Nr. 602, Vicovu de Sus, 969772",Sibiu
-26.4052735,84.31788,"Soseaua Preda Nr. 423, Codlea, 941976",Argeș
-58.5012025,26.252317,"Aleea Gelu Georgescu, Medgidia, 810611",Mureș
56.1448715,-143.802997,"Soseaua Nistor, Negresti-Oas, 785964",Vrancea
-61.8301765,4.736881,"Bulevardul Tomescu Nr. 780, Peretu, 660083",Bistrița-Năsăud
9.826613,77.227703,"Aleea Dima, Turnu Magurele, 342954",Bistrița-Năsăud
25.792369,133.523597,"Drumul Adam Nistor Nr. 189, Vlahita, 108301",Călărași
14.410161,179.553913,"Strada Diaconu Nr. 285 Bl. 95  Sc. 54 Ap. 677, Dumbravita, 959034",Iași
-62.336863,127.553602,"Bulevardul Diaconescu Nr. 27 Bl. 11  Sc. 85 Ap. 859, Paunesti, 912576",Sălaj
-68.814132,69.445244,"Aleea Ionescu Nr. 798 Bl. 36  Sc. 29 Ap. 462, Motatei, 412902",Vrancea
47.099793,34.643229,"Intrarea Nistor Nr. 800 Bl. 28  Sc. 53 Ap. 746, Poienile de sub Munte, 316596",Giurgiu
50.209876,-93.994256,"Strada Pop Nr. 15, Bocsa, 628621",Mureș
13.3113045,-6.399715,"Aleea Cornelia Marin, Sannicolau Mare, 634996",Dolj
-57.9822395,144.77135,"Aleea Eleonora Tudor Nr. 91 Bl. 67  Sc. 74 Ap. 581, Borcea, 215450",Prahova
85.9768675,58.317645,"Soseaua Popescu Nr. 749 Bl. 51  Sc. 41 Ap. 729, Filiasi, 486708",Mehedinți
-87.561527,-99.059256,"Drumul Pușcașu Nr. 307, Petrosani, 552269",Dolj
64.4553725,-75.123311,"Intrarea Dima Nr. 711 Bl. 73  Sc. 33 Ap. 799, Iasi, 589205",Hunedoara
36.8752205,28.393744,"Aleea Tudor Nr. 90 Bl. 80  Sc. 89 Ap. 161, Dobroesti, 928776",Sibiu
-50.8960335,25.106337,"Bulevardul Preda, Sancraiu de Mures, 139480",Bihor
1.7572445,-62.178,"Intrarea Diaconescu Nr. 961 Bl. 64  Sc. 42 Ap. 762, Curtea de Arges, 168481",Ialomița
20.486513,117.401996,"Bulevardul Rodica Georgescu Nr. 76, Lunca Cetatuii, 120626",Sibiu
-56.169857,-20.762553,"Bulevardul Ionescu, Vulcan, 902791",Neamț
22.573643,-138.360964,"Drumul Ababei Nr. 12, Urziceni, 335062",Bistrița-Năsăud
-46.026706,-179.030079,"Strada Ababei Nr. 43 Bl. 70  Sc. 25 Ap. 447, Vicovu de Jos, 840298",Giurgiu
32.1274565,-135.009601,"Bulevardul Diaconu Nr. 166, Baciu, 156677",Brașov
-83.000133,27.771012,"Soseaua Monalisa Mazilescu Nr. 422 Bl. 14  Sc. 69 Ap. 827, Lugoj, 452964",Tulcea
23.4646785,-171.070131,"Drumul Haralamb Mazilescu Nr. 146 Bl. 45  Sc. 44 Ap. 351, Dragalina, 104499",Mureș
-45.7203875,-41.98484,"Aleea Romulus Georgescu, Pascani, 250610",Ialomița
38.3125345,-38.658871,"Drumul Iustin Georgescu Nr. 681 Bl. 44  Sc. 46 Ap. 791, Slobozia, 780024",Caraș Severin
43.5437085,18.249751,"Soseaua Oprea Nr. 256 Bl. 68  Sc. 10 Ap. 899, Gheorgheni, 644517",Gorj
-9.874304,11.971827,"Bulevardul Ababei Nr. 73 Bl. 46  Sc. 95 Ap. 817, Targu Ocna, 862149",Dolj
-70.8912405,161.021334,"Soseaua Consuela Aanei Nr. 139, Rosiori de Vede, 775635",Brașov
64.7934855,123.639701,"Soseaua Georgescu, Aiud, 333192",Galați
-49.4004845,-130.149287,"Soseaua Manole Ardelean, Ruscova, 630035",Satu Mare
-2.528559,-145.236366,"Aleea Ioniță, Matca, 678853",Teleorman
15.454303,44.048958,"Aleea Ene, Calarasi, 587860",Sălaj
-33.9009575,117.182927,"Soseaua Tudor Nr. 933, Husi, 399340",Timiș
43.169306,-86.876203,"Intrarea Mocanu Nr. 784, Viseu de Sus, 950721",Giurgiu
-4.4223215,59.878852,"Strada Sinică Popa, Sovata, 332665",Alba
38.087255,-82.314708,"Aleea Ruxanda Marin Nr. 87 Bl. 13  Sc. 72 Ap. 994, Cornetu, 201371",Neamț
-44.855341,-9.782054,"Soseaua Mălina Voinea Nr. 807, Calan, 386072",Tulcea
-17.810176,-158.407021,"Soseaua Ababei Nr. 30 Bl. 76  Sc. 53 Ap. 340, Fagaras, 784820",Arad
14.302298,173.504055,"Strada Dumitrescu, Aiud, 377231",Tulcea
-57.7607,40.986855,"Soseaua Suciu, Petrila, 738410",Tulcea
6.155684,-74.609258,"Intrarea Georgescu Nr. 502, Podu Iloaiei, 895231",Bihor
80.179067,-21.024095,"Intrarea Ruxandra Ardelean Nr. 529, Sacueni, 582983",București
11.338955,-57.166345,"Bulevardul Tudor Nr. 464 Bl. 89  Sc. 95 Ap. 949, Oltenita, 528722",Brăila
-33.016008,155.795014,"Drumul Irina Georgescu Nr. 287 Bl. 67  Sc. 89 Ap. 397, Alexandria, 887178",Arad
-36.8167885,42.462128,"Soseaua Flaviu Preda Nr. 97 Bl. 18  Sc. 18 Ap. 849, Vatra Dornei, 840273",Suceava
23.853077,-134.523274,"Aleea Maxim Ardelean, Cisnadie, 420819",Brașov
22.154544,-49.009593,"Intrarea Nemeș, Resita, 624306",Sibiu
-22.105164,132.097981,"Aleea Eustațiu Manole Nr. 513, Petrosani, 144963",Galați
79.5967985,-141.581705,"Aleea Nistor, Peretu, 805147",Suceava
-55.599124,161.138674,"Drumul Georgescu, Avrig, 841773",Harghita
-69.2610345,-53.139919,"Bulevardul Nemeș, Schela Cladovei, 655054",Botoșani
0.0390345,50.917981,"Strada Albu Nr. 802, Dragalina, 476176",Bistrița-Năsăud
-2.578363,74.79411,"Soseaua Nemeș Nr. 260, Dragasani, 260163",Constanța
64.501625,-13.530066,"Aleea Dumitru Stancu Nr. 47 Bl. 48  Sc. 53 Ap. 837, Beclean, 341852",Ialomița
10.2041135,92.462456,"Strada Stoica, Slobozia, 604870",București
-22.1298435,-24.200166,"Aleea Albu Nr. 53, Plosca, 691504",Galați
-23.201743,126.551669,"Aleea Luca Nistor Nr. 853 Bl. 24  Sc. 72 Ap. 327, Baraolt, 840331",Galați
74.6644925,-80.228452,"Bulevardul Manole, Tandarei, 288035",București
-32.2700555,119.797577,"Soseaua Popescu Nr. 853, Sfantu Gheorghe, 634222",Brașov
-2.964361,163.964106,"Aleea Bebe Pop Nr. 92, Fagetel (Remetea), 309464",Gorj
-59.7302195,167.568905,"Aleea Gabi Ioniță, Rasnov, 943764",Galați
-4.984834,-157.912879,"Aleea Voinea Nr. 351 Bl. 42  Sc. 55 Ap. 828, Resita, 813774",Harghita
-41.713933,142.42265,"Soseaua Stancu, Amara, 210482",Brăila
30.439164,-10.774964,"Strada Sabrina Pop Nr. 688, Plosca, 250950",Caraș Severin
-52.5311875,125.99054,"Drumul Barbu Nr. 71, Vicovu de Jos, 190836",Neamț
